pokemon_0038_ninetales.ppm	fire	ice	gen1
pokemon_0039_jigglypuff.ppm	normal	fairy	gen1
pokemon_0040_wigglytuff.ppm	normal	fairy	gen1
pokemon_0041_zubat.ppm	poison	flying	gen1
pokemon_0042_golbat.ppm	poison	flying	gen1
pokemon_0043_oddish.ppm	grass	poison	gen1
pokemon_0044_gloom.ppm	grass	poison	gen1
pokemon_0045_vileplume.ppm	grass	poison	gen1
pokemon_0046_paras.ppm	bug	grass	gen1
pokemon_0047_parasect.ppm	bug	grass	gen1
pokemon_0048_venonat.ppm	bug	poison	gen1
pokemon_0049_venomoth.ppm	bug	poison	gen1
pokemon_0050_diglett.ppm	ground	ground	gen1
pokemon_0051_dugtrio.ppm	ground	ground	gen1
pokemon_0052_meowth.ppm	normal	dark	gen1
pokemon_0053_persian.ppm	normal	dark	gen1
pokemon_0054_psyduck.ppm	water	solo	gen1
pokemon_0055_golduck.ppm	water	solo	gen1
pokemon_0056_mankey.ppm	fighting	solo	gen1
pokemon_0057_primeape.ppm	fighting	solo	gen1
pokemon_0058_growlithe.ppm	fire	solo	gen1
pokemon_0059_arcanine.ppm	fire	solo	gen1
pokemon_0060_poliwag.ppm	water	solo	gen1
pokemon_0061_poliwhirl.ppm	water	solo	gen1
pokemon_0062_poliwrath.ppm	water	fighting	gen1
pokemon_0063_abra.ppm	psychic	solo	gen1
pokemon_0064_kadabra.ppm	psychic	solo	gen1
pokemon_0065_alakazam.ppm	psychic	solo	gen1
pokemon_0066_machop.ppm	fighting	solo	gen1
pokemon_0067_machoke.ppm	fighting	solo	gen1
pokemon_0068_machamp.ppm	fighting	solo	gen1
pokemon_0069_bellsprout.ppm	grass	poison	gen1
pokemon_0070_weepinbell.ppm	grass	poison	gen1
pokemon_0071_victreebel.ppm	grass	poison	gen1
pokemon_0072_tentacool.ppm	water	poison	gen1
pokemon_0073_tentacruel.ppm	water	poison	gen1
pokemon_0074_geodude.ppm	rock	ground	gen1
pokemon_0075_graveler.ppm	rock	ground	gen1
pokemon_0076_golem.ppm	rock	ground	gen1
pokemon_0077_ponyta.ppm	fire	solo	gen1
pokemon_0078_rapidash.ppm	fire	solo	gen1
pokemon_0079_slowpoke.ppm	water	psychic	gen1
pokemon_0080_slowbro.ppm	water	psychic	gen1
pokemon_0081_magnemite.ppm	electric	steel	gen1
pokemon_0082_magneton.ppm	electric	steel	gen1
pokemon_0083_farfetchd.ppm	normal	flying	gen1
pokemon_0084_doduo.ppm	normal	flying	gen1
pokemon_0085_dodrio.ppm	normal	flying	gen1
pokemon_0086_seel.ppm	water	solo	gen1
pokemon_0087_dewgong.ppm	water	ice	gen1
pokemon_0088_grimer.ppm	poison	poison	gen1
pokemon_0089_muk.ppm	poison	poison	gen1
pokemon_0090_shellder.ppm	water	solo	gen1
pokemon_0091_cloyster.ppm	water	ice	gen1
pokemon_0092_gastly.ppm	ghost	poison	gen1
pokemon_0093_haunter.ppm	ghost	poison	gen1
pokemon_0094_gengar.ppm	ghost	poison	gen1
pokemon_0095_onix.ppm	rock	ground	gen1
pokemon_0096_drowzee.ppm	psychic	solo	gen1
pokemon_0097_hypno.ppm	psychic	solo	gen1
pokemon_0098_krabby.ppm	water	solo	gen1
pokemon_0099_kingler.ppm	water	solo	gen1
pokemon_0100_voltorb.ppm	electric	solo	gen1
pokemon_0101_electrode.ppm	electric	solo	gen1
pokemon_0102_exeggcute.ppm	grass	psychic	gen1
pokemon_0103_exeggutor.ppm	grass	psychic	gen1
pokemon_0104_cubone.ppm	ground	solo	gen1
pokemon_0105_marowak.ppm	ground	fire	gen1
pokemon_0106_hitmonlee.ppm	fighting	solo	gen1
pokemon_0107_hitmonchan.ppm	fighting	solo	gen1
pokemon_0108_lickitung.ppm	normal	solo	gen1
pokemon_0109_koffing.ppm	poison	solo	gen1
pokemon_0110_weezing.ppm	poison	solo	gen1
pokemon_0111_rhyhorn.ppm	ground	rock	gen1
pokemon_0112_rhydon.ppm	ground	rock	gen1
pokemon_0113_chansey.ppm	normal	solo	gen1
pokemon_0114_tangela.ppm	grass	solo	gen1
pokemon_0115_kangaskhan.ppm	normal	solo	gen1
pokemon_0116_horsea.ppm	water	solo	gen1
pokemon_0117_seadra.ppm	water	solo	gen1
pokemon_0118_goldeen.ppm	water	solo	gen1
pokemon_0119_seaking.ppm	water	solo	gen1
pokemon_0120_staryu.ppm	water	solo	gen1
pokemon_0121_starmie.ppm	water	psychic	gen1
pokemon_0122_mr_mime.ppm	psychic	fairy	gen1
pokemon_0123_scyther.ppm	bug	flying	gen1
pokemon_0124_jynx.ppm	ice	psychic	gen1
pokemon_0125_electabuzz.ppm	electric	solo	gen1
pokemon_0126_magmar.ppm	fire	solo	gen1
pokemon_0127_pinsir.ppm	bug	solo	gen1
pokemon_0128_tauros.ppm	normal	solo	gen1
pokemon_0129_magikarp.ppm	water	solo	gen1
pokemon_0130_gyarados.ppm	water	flying	gen1
pokemon_0131_lapras.ppm	water	ice	gen1
pokemon_0132_ditto.ppm	normal	solo	gen1
pokemon_0133_eevee.ppm	normal	solo	gen1
pokemon_0134_vaporeon.ppm	water	solo	gen1
pokemon_0135_jolteon.ppm	electric	solo	gen1
pokemon_0136_flareon.ppm	fire	solo	gen1
pokemon_0137_porygon.ppm	normal	solo	gen1
pokemon_0138_omanyte.ppm	rock	water	gen1
pokemon_0139_omastar.ppm	rock	water	gen1
pokemon_0140_kabuto.ppm	rock	water	gen1
pokemon_0141_kabutops.ppm	rock	water	gen1
pokemon_0142_aerodactyl.ppm	rock	flying	gen1
pokemon_0143_snorlax.ppm	normal	solo	gen1
pokemon_0144_articuno.ppm	ice	flying	gen1_legendary
pokemon_0145_zapdos.ppm	electric	flying	gen1_legendary
pokemon_0146_moltres.ppm	fire	flying	gen1_legendary
pokemon_0147_dratini.ppm	dragon	solo	gen1
pokemon_0148_dragonair.ppm	dragon	solo	gen1
pokemon_0149_dragonite.ppm	dragon	flying	gen1
pokemon_0150_mewtwo.ppm	psychic	solo	gen1_legendary
pokemon_0151_mew.ppm	psychic	solo	gen1_legendary
pokemon_0152_chikorita.ppm	grass	solo	gen2
pokemon_0153_bayleef.ppm	grass	solo	gen2
pokemon_0154_meganium.ppm	grass	solo	gen2
pokemon_0155_cyndaquil.ppm	fire	solo	gen2
pokemon_0156_quilava.ppm	fire	solo	gen2
pokemon_0157_typhlosion.ppm	fire	solo	gen2
pokemon_0158_totodile.ppm	water	solo	gen2
pokemon_0159_croconaw.ppm	water	solo	gen2
pokemon_0160_feraligatr.ppm	water	solo	gen2
pokemon_0161_sentret.ppm	normal	solo	gen2
pokemon_0162_furret.ppm	normal	solo	gen2
pokemon_0163_hoothoot.ppm	normal	flying	gen2
pokemon_0164_noctowl.ppm	normal	flying	gen2
pokemon_0165_ledyba.ppm	bug	flying	gen2
pokemon_0166_ledian.ppm	bug	flying	gen2
pokemon_0167_spinarak.ppm	bug	poison	gen2
pokemon_0168_ariados.ppm	bug	poison	gen2
pokemon_0169_crobat.ppm	poison	flying	gen2
pokemon_0170_chinchou.ppm	water	electric	gen2
pokemon_0171_lanturn.ppm	water	electric	gen2
pokemon_0172_pichu.ppm	electric	solo	gen2
pokemon_0173_cleffa.ppm	fairy	solo	gen2
pokemon_0174_igglybuff.ppm	normal	fairy	gen2
pokemon_0175_togepi.ppm	fairy	solo	gen2
pokemon_0176_togetic.ppm	fairy	flying	gen2
pokemon_0177_natu.ppm	psychic	flying	gen2
pokemon_0178_xatu.ppm	psychic	flying	gen2
pokemon_0179_mareep.ppm	electric	solo	gen2
pokemon_0180_flaaffy.ppm	electric	solo	gen2
pokemon_0181_ampharos.ppm	electric	solo	gen2
pokemon_0182_bellossom.ppm	grass	solo	gen2
pokemon_0183_marill.ppm	water	fairy	gen2
pokemon_0184_azumarill.ppm	water	fairy	gen2
pokemon_0185_sudowoodo.ppm	rock	solo	gen2
pokemon_0186_politoed.ppm	water	solo	gen2
pokemon_0187_hoppip.ppm	grass	flying	gen2
pokemon_0188_skiploom.ppm	grass	flying	gen2
pokemon_0189_jumpluff.ppm	grass	flying	gen2
pokemon_0190_aipom.ppm	normal	solo	gen2
pokemon_0191_sunkern.ppm	grass	solo	gen2
pokemon_0192_sunflora.ppm	grass	solo	gen2
pokemon_0193_yanma.ppm	bug	flying	gen2
pokemon_0194_wooper.ppm	water	ground	gen2
pokemon_0195_quagsire.ppm	water	ground	gen2
pokemon_0196_espeon.ppm	psychic	solo	gen2
pokemon_0197_umbreon.ppm	dark	solo	gen2
pokemon_0198_murkrow.ppm	dark	flying	gen2
pokemon_0199_slowking.ppm	water	psychic	gen2
pokemon_0200_misdreavus.ppm	ghost	solo	gen2
pokemon_0201_unown.ppm	psychic	solo	gen2
pokemon_0202_wobbuffet.ppm	psychic	solo	gen2
pokemon_0203_girafarig.ppm	normal	psychic	gen2
pokemon_0204_pineco.ppm	bug	solo	gen2
pokemon_0205_forretress.ppm	bug	steel	gen2
pokemon_0206_dunsparce.ppm	normal	solo	gen2
pokemon_0207_gligar.ppm	ground	flying	gen2
pokemon_0208_steelix.ppm	steel	ground	gen2
pokemon_0209_snubbull.ppm	fairy	solo	gen2
pokemon_0210_granbull.ppm	fairy	solo	gen2
pokemon_0211_qwilfish.ppm	water	poison	gen2
pokemon_0212_scizor.ppm	bug	steel	gen2
pokemon_0213_shuckle.ppm	bug	rock	gen2
pokemon_0214_heracross.ppm	bug	fighting	gen2
pokemon_0215_sneasel.ppm	dark	ice	gen2
pokemon_0216_teddiursa.ppm	normal	solo	gen2
pokemon_0217_ursaring.ppm	normal	solo	gen2
pokemon_0218_slugma.ppm	fire	solo	gen2
pokemon_0219_magcargo.ppm	fire	rock	gen2
pokemon_0220_swinub.ppm	ice	ground	gen2
pokemon_0221_piloswine.ppm	ice	ground	gen2
pokemon_0222_corsola.ppm	water	rock	gen2
pokemon_0223_remoraid.ppm	water	solo	gen2
pokemon_0224_octillery.ppm	water	solo	gen2
pokemon_0225_delibird.ppm	ice	flying	gen2
pokemon_0226_mantine.ppm	water	flying	gen2
pokemon_0227_skarmory.ppm	steel	flying	gen2
pokemon_0228_houndour.ppm	dark	fire	gen2
pokemon_0229_houndoom.ppm	dark	fire	gen2
pokemon_0230_kingdra.ppm	water	dragon	gen2
pokemon_0231_phanpy.ppm	ground	solo	gen2
pokemon_0232_donphan.ppm	ground	solo	gen2
pokemon_0233_porygon2.ppm	normal	solo	gen2
pokemon_0234_stantler.ppm	normal	solo	gen2
pokemon_0235_smeargle.ppm	normal	solo	gen2
pokemon_0236_tyrogue.ppm	fighting	solo	gen2
pokemon_0237_hitmontop.ppm	fighting	solo	gen2
pokemon_0238_smoochum.ppm	ice	psychic	gen2
pokemon_0239_elekid.ppm	electric	solo	gen2
pokemon_0240_magby.ppm	fire	solo	gen2
pokemon_0241_miltank.ppm	normal	solo	gen2
pokemon_0242_blissey.ppm	normal	solo	gen2
pokemon_0243_raikou.ppm	electric	solo	gen2_legendary
pokemon_0244_entei.ppm	fire	solo	gen2_legendary
pokemon_0245_suicune.ppm	water	solo	gen2_legendary
pokemon_0246_larvitar.ppm	rock	ground	gen2
pokemon_0247_pupitar.ppm	rock	ground	gen2
pokemon_0248_tyranitar.ppm	rock	dark	gen2
pokemon_0249_lugia.ppm	psychic	flying	gen2_legendary
pokemon_0250_ho-oh.ppm	fire	flying	gen2_legendary
pokemon_0251_celebi.ppm	psychic	grass	gen2_legendary
pokemon_0252_treecko.ppm	grass	solo	gen3
pokemon_0253_grovyle.ppm	grass	solo	gen3
pokemon_0254_sceptile.ppm	grass	solo	gen3
pokemon_0255_torchic.ppm	fire	solo	gen3
pokemon_0256_combusken.ppm	fire	fighting	gen3
pokemon_0257_blaziken.ppm	fire	fighting	gen3
pokemon_0258_mudkip.ppm	water	solo	gen3
pokemon_0259_marshtomp.ppm	water	ground	gen3
pokemon_0260_swampert.ppm	water	ground	gen3
pokemon_0261_poochyena.ppm	dark	solo	gen3
pokemon_0262_mightyena.ppm	dark	solo	gen3
pokemon_0263_zigzagoon.ppm	normal	solo	gen3
pokemon_0264_linoone.ppm	normal	solo	gen3
pokemon_0265_wurmple.ppm	bug	solo	gen3
pokemon_0266_silcoon.ppm	bug	solo	gen3
pokemon_0267_beautifly.ppm	bug	flying	gen3
pokemon_0268_cascoon.ppm	bug	solo	gen3
pokemon_0269_dustox.ppm	bug	poison	gen3
pokemon_0270_lotad.ppm	water	grass	gen3
pokemon_0271_lombre.ppm	water	grass	gen3
pokemon_0272_ludicolo.ppm	water	grass	gen3
pokemon_0273_seedot.ppm	grass	solo	gen3
pokemon_0274_nuzleaf.ppm	grass	dark	gen3
pokemon_0275_shiftry.ppm	grass	dark	gen3
pokemon_0276_taillow.ppm	normal	flying	gen3
pokemon_0277_swellow.ppm	normal	flying	gen3
pokemon_0278_wingull.ppm	water	flying	gen3
pokemon_0279_pelipper.ppm	water	flying	gen3
pokemon_0280_ralts.ppm	psychic	fairy	gen3
pokemon_0281_kirlia.ppm	psychic	fairy	gen3
pokemon_0282_gardevoir.ppm	psychic	fairy	gen3
pokemon_0283_surskit.ppm	bug	water	gen3
pokemon_0284_masquerain.ppm	bug	flying	gen3
pokemon_0285_shroomish.ppm	grass	solo	gen3
pokemon_0286_breloom.ppm	grass	fighting	gen3
pokemon_0287_slakoth.ppm	normal	solo	gen3
pokemon_0288_vigoroth.ppm	normal	solo	gen3
pokemon_0289_slaking.ppm	normal	solo	gen3
pokemon_0290_nincada.ppm	bug	ground	gen3
pokemon_0291_ninjask.ppm	bug	flying	gen3
pokemon_0292_shedinja.ppm	bug	ghost	gen3
pokemon_0293_whismur.ppm	normal	solo	gen3
pokemon_0294_loudred.ppm	normal	solo	gen3
pokemon_0295_exploud.ppm	normal	solo	gen3
pokemon_0296_makuhita.ppm	fighting	solo	gen3
pokemon_0297_hariyama.ppm	fighting	solo	gen3
pokemon_0298_azurill.ppm	normal	fairy	gen3
pokemon_0299_nosepass.ppm	rock	solo	gen3
pokemon_0300_skitty.ppm	normal	solo	gen3
pokemon_0301_delcatty.ppm	normal	solo	gen3
pokemon_0302_sableye.ppm	dark	ghost	gen3
pokemon_0303_mawile.ppm	steel	fairy	gen3
pokemon_0304_aron.ppm	steel	rock	gen3
pokemon_0305_lairon.ppm	steel	rock	gen3
pokemon_0306_aggron.ppm	steel	rock	gen3
pokemon_0307_meditite.ppm	fighting	psychic	gen3
pokemon_0308_medicham.ppm	fighting	psychic	gen3
pokemon_0309_electrike.ppm	electric	solo	gen3
pokemon_0310_manectric.ppm	electric	solo	gen3
pokemon_0311_plusle.ppm	electric	solo	gen3
pokemon_0312_minun.ppm	electric	solo	gen3
pokemon_0313_volbeat.ppm	bug	solo	gen3
pokemon_0314_illumise.ppm	bug	solo	gen3
pokemon_0315_roselia.ppm	grass	poison	gen3
pokemon_0316_gulpin.ppm	poison	solo	gen3
pokemon_0317_swalot.ppm	poison	solo	gen3
pokemon_0318_carvanha.ppm	water	dark	gen3
pokemon_0319_sharpedo.ppm	water	dark	gen3
pokemon_0320_wailmer.ppm	water	solo	gen3
pokemon_0321_wailord.ppm	water	solo	gen3
pokemon_0322_numel.ppm	fire	ground	gen3
pokemon_0323_camerupt.ppm	fire	ground	gen3
pokemon_0324_torkoal.ppm	fire	solo	gen3
pokemon_0325_spoink.ppm	psychic	solo	gen3
pokemon_0326_grumpig.ppm	psychic	solo	gen3
pokemon_0327_spinda.ppm	normal	solo	gen3
pokemon_0328_trapinch.ppm	ground	solo	gen3
pokemon_0329_vibrava.ppm	ground	dragon	gen3
pokemon_0330_flygon.ppm	ground	dragon	gen3
pokemon_0331_cacnea.ppm	grass	solo	gen3
pokemon_0332_cacturne.ppm	grass	dark	gen3
pokemon_0333_swablu.ppm	normal	flying	gen3
pokemon_0334_altaria.ppm	dragon	flying	gen3
pokemon_0335_zangoose.ppm	normal	solo	gen3
pokemon_0336_seviper.ppm	poison	solo	gen3
pokemon_0337_lunatone.ppm	rock	psychic	gen3
pokemon_0338_solrock.ppm	rock	psychic	gen3
pokemon_0339_barboach.ppm	water	ground	gen3
pokemon_0340_whiscash.ppm	water	ground	gen3
pokemon_0341_corphish.ppm	water	solo	gen3
pokemon_0342_crawdaunt.ppm	water	dark	gen3
pokemon_0343_baltoy.ppm	ground	psychic	gen3
pokemon_0344_claydol.ppm	ground	psychic	gen3
pokemon_0345_lileep.ppm	rock	grass	gen3
pokemon_0346_cradily.ppm	rock	grass	gen3
pokemon_0347_anorith.ppm	rock	bug	gen3
pokemon_0348_armaldo.ppm	rock	bug	gen3
pokemon_0349_feebas.ppm	water	solo	gen3
pokemon_0350_milotic.ppm	water	solo	gen3
pokemon_0351_castform.ppm	normal	solo	gen3
pokemon_0352_kecleon.ppm	normal	solo	gen3
pokemon_0353_shuppet.ppm	ghost	solo	gen3
pokemon_0354_banette.ppm	ghost	solo	gen3
pokemon_0355_duskull.ppm	ghost	solo	gen3
pokemon_0356_dusclops.ppm	ghost	solo	gen3
pokemon_0357_tropius.ppm	grass	flying	gen3
pokemon_0358_chimecho.ppm	psychic	solo	gen3
pokemon_0359_absol.ppm	dark	solo	gen3
pokemon_0360_wynaut.ppm	psychic	solo	gen3
pokemon_0361_snorunt.ppm	ice	solo	gen3
pokemon_0362_glalie.ppm	ice	solo	gen3
pokemon_0363_spheal.ppm	ice	water	gen3
pokemon_0364_sealeo.ppm	ice	water	gen3
pokemon_0365_walrein.ppm	ice	water	gen3
pokemon_0366_clamperl.ppm	water	solo	gen3
pokemon_0367_huntail.ppm	water	solo	gen3
pokemon_0368_gorebyss.ppm	water	solo	gen3
pokemon_0369_relicanth.ppm	water	rock	gen3
pokemon_0370_luvdisc.ppm	water	solo	gen3
pokemon_0371_bagon.ppm	dragon	solo	gen3
pokemon_0372_shelgon.ppm	dragon	solo	gen3
pokemon_0373_salamence.ppm	dragon	flying	gen3
pokemon_0374_beldum.ppm	steel	psychic	gen3
pokemon_0375_metang.ppm	steel	psychic	gen3
pokemon_0376_metagross.ppm	steel	psychic	gen3
pokemon_0377_regirock.ppm	rock	solo	gen3_legendary
pokemon_0378_regice.ppm	ice	solo	gen3_legendary
pokemon_0379_registeel.ppm	steel	solo	gen3_legendary
pokemon_0380_latias.ppm	dragon	psychic	gen3_legendary
pokemon_0381_latios.ppm	dragon	psychic	gen3_legendary
pokemon_0382_kyogre.ppm	water	solo	gen3_legendary
pokemon_0383_groudon.ppm	ground	solo	gen3_legendary
pokemon_0384_rayquaza.ppm	dragon	flying	gen3_legendary
pokemon_0385_jirachi.ppm	steel	psychic	gen3_legendary
pokemon_0386_deoxys.ppm	psychic	solo	gen3_legendary
pokemon_0387_turtwig.ppm	grass	solo	gen4
pokemon_0388_grotle.ppm	grass	solo	gen4
pokemon_0389_torterra.ppm	grass	ground	gen4
pokemon_0390_chimchar.ppm	fire	solo	gen4
pokemon_0391_monferno.ppm	fire	fighting	gen4
pokemon_0392_infernape.ppm	fire	fighting	gen4
pokemon_0393_piplup.ppm	water	solo	gen4
pokemon_0394_prinplup.ppm	water	solo	gen4
pokemon_0395_empoleon.ppm	water	steel	gen4
pokemon_0396_starly.ppm	normal	flying	gen4
pokemon_0397_staravia.ppm	normal	flying	gen4
pokemon_0398_staraptor.ppm	normal	flying	gen4
pokemon_0399_bidoof.ppm	normal	solo	gen4
pokemon_0400_bibarel.ppm	normal	water	gen4
pokemon_0401_kricketot.ppm	bug	solo	gen4
pokemon_0402_kricketune.ppm	bug	solo	gen4
pokemon_0403_shinx.ppm	electric	solo	gen4
pokemon_0404_luxio.ppm	electric	solo	gen4
pokemon_0405_luxray.ppm	electric	solo	gen4
pokemon_0406_budew.ppm	grass	poison	gen4
pokemon_0407_roserade.ppm	grass	poison	gen4
pokemon_0408_cranidos.ppm	rock	solo	gen4
pokemon_0409_rampardos.ppm	rock	solo	gen4
pokemon_0410_shieldon.ppm	rock	steel	gen4
pokemon_0411_bastiodon.ppm	rock	steel	gen4
pokemon_0412_burmy.ppm	bug	solo	gen4
pokemon_0413_wormadam.ppm	bug	grass	gen4
pokemon_0414_mothim.ppm	bug	flying	gen4
pokemon_0415_combee.ppm	bug	flying	gen4
pokemon_0416_vespiquen.ppm	bug	flying	gen4
pokemon_0417_pachirisu.ppm	electric	solo	gen4
pokemon_0418_buizel.ppm	water	solo	gen4
pokemon_0419_floatzel.ppm	water	solo	gen4
pokemon_0420_cherubi.ppm	grass	solo	gen4
pokemon_0421_cherrim.ppm	grass	solo	gen4
pokemon_0422_shellos.ppm	water	solo	gen4
pokemon_0423_gastrodon.ppm	water	ground	gen4
pokemon_0424_ambipom.ppm	normal	solo	gen4
pokemon_0425_drifloon.ppm	ghost	flying	gen4
pokemon_0426_drifblim.ppm	ghost	flying	gen4
pokemon_0427_buneary.ppm	normal	solo	gen4
pokemon_0428_lopunny.ppm	normal	solo	gen4
pokemon_0429_mismagius.ppm	ghost	solo	gen4
pokemon_0430_honchkrow.ppm	dark	flying	gen4
pokemon_0431_glameow.ppm	normal	solo	gen4
pokemon_0432_purugly.ppm	normal	solo	gen4
pokemon_0433_chingling.ppm	psychic	solo	gen4
pokemon_0434_stunky.ppm	poison	dark	gen4
pokemon_0435_skuntank.ppm	poison	dark	gen4
pokemon_0436_bronzor.ppm	steel	psychic	gen4
pokemon_0437_bronzong.ppm	steel	psychic	gen4
pokemon_0438_bonsly.ppm	rock	solo	gen4
pokemon_0439_mime_jr.ppm	psychic	fairy	gen4
pokemon_0440_happiny.ppm	normal	solo	gen4
pokemon_0441_chatot.ppm	normal	flying	gen4
pokemon_0442_spiritomb.ppm	ghost	dark	gen4
pokemon_0443_gible.ppm	dragon	ground	gen4
pokemon_0444_gabite.ppm	dragon	ground	gen4
pokemon_0445_garchomp.ppm	dragon	ground	gen4
pokemon_0446_munchlax.ppm	normal	solo	gen4
pokemon_0447_riolu.ppm	fighting	solo	gen4
pokemon_0448_lucario.ppm	fighting	steel	gen4
pokemon_0449_hippopotas.ppm	ground	solo	gen4
pokemon_0450_hippowdon.ppm	ground	solo	gen4
pokemon_0451_skorupi.ppm	poison	bug	gen4
pokemon_0452_drapion.ppm	poison	dark	gen4
pokemon_0453_croagunk.ppm	poison	fighting	gen4
pokemon_0454_toxicroak.ppm	poison	fighting	gen4
pokemon_0455_carnivine.ppm	grass	solo	gen4
pokemon_0456_finneon.ppm	water	solo	gen4
pokemon_0457_lumineon.ppm	water	solo	gen4
pokemon_0458_mantyke.ppm	water	flying	gen4
pokemon_0459_snover.ppm	grass	ice	gen4
pokemon_0460_abomasnow.ppm	grass	ice	gen4
pokemon_0461_weavile.ppm	dark	ice	gen4
pokemon_0462_magnezone.ppm	electric	steel	gen4
pokemon_0463_lickilicky.ppm	normal	solo	gen4
pokemon_0464_rhyperior.ppm	ground	rock	gen4
pokemon_0465_tangrowth.ppm	grass	solo	gen4
pokemon_0466_electivire.ppm	electric	solo	gen4
pokemon_0467_magmortar.ppm	fire	solo	gen4
pokemon_0468_togekiss.ppm	fairy	flying	gen4
pokemon_0469_yanmega.ppm	bug	flying	gen4
pokemon_0470_leafeon.ppm	grass	solo	gen4
pokemon_0471_glaceon.ppm	ice	solo	gen4
pokemon_0472_gliscor.ppm	ground	flying	gen4
pokemon_0473_mamoswine.ppm	ice	ground	gen4
pokemon_0474_porygon-z.ppm	normal	solo	gen4
pokemon_0475_gallade.ppm	psychic	fighting	gen4
pokemon_0476_probopass.ppm	rock	steel	gen4
pokemon_0477_dusknoir.ppm	ghost	solo	gen4
pokemon_0478_froslass.ppm	ice	ghost	gen4
pokemon_0479_rotom.ppm	electric	ghost	gen4
pokemon_0480_uxie.ppm	psychic	solo	gen4_legendary
pokemon_0481_mesprit.ppm	psychic	solo	gen4_legendary
pokemon_0482_azelf.ppm	psychic	solo	gen4_legendary
pokemon_0483_dialga.ppm	steel	dragon	gen4_legendary
pokemon_0484_palkia.ppm	water	dragon	gen4_legendary
pokemon_0485_heatran.ppm	fire	steel	gen4_legendary
pokemon_0486_regigigas.ppm	normal	solo	gen4_legendary
pokemon_0487_giratina.ppm	ghost	dragon	gen4_legendary
pokemon_0488_cresselia.ppm	psychic	solo	gen4_legendary
pokemon_0489_phione.ppm	water	solo	gen4
pokemon_0490_manaphy.ppm	water	solo	gen4_legendary
pokemon_0491_darkrai.ppm	dark	solo	gen4_legendary
pokemon_0492_shaymin.ppm	grass	grass	gen4_legendary
pokemon_0493_arceus.ppm	normal	solo	gen4_legendary
pokemon_0494_victini.ppm	psychic	fire	gen5_legendary
pokemon_0495_snivy.ppm	grass	solo	gen5
pokemon_0496_servine.ppm	grass	solo	gen5
pokemon_0497_serperior.ppm	grass	solo	gen5
pokemon_0498_tepig.ppm	fire	solo	gen5
pokemon_0499_pignite.ppm	fire	fighting	gen5
pokemon_0500_emboar.ppm	fire	fighting	gen5
pokemon_0501_oshawott.ppm	water	solo	gen5
pokemon_0502_dewott.ppm	water	solo	gen5
pokemon_0503_samurott.ppm	water	solo	gen5
pokemon_0504_patrat.ppm	normal	solo	gen5
pokemon_0505_watchog.ppm	normal	solo	gen5
pokemon_0506_lillipup.ppm	normal	solo	gen5
pokemon_0507_herdier.ppm	normal	solo	gen5
pokemon_0508_stoutland.ppm	normal	solo	gen5
pokemon_0509_purrloin.ppm	dark	solo	gen5
pokemon_0510_liepard.ppm	dark	solo	gen5
pokemon_0511_pansage.ppm	grass	solo	gen5
pokemon_0512_simisage.ppm	grass	solo	gen5
pokemon_0513_pansear.ppm	fire	solo	gen5
pokemon_0514_simisear.ppm	fire	solo	gen5
pokemon_0515_panpour.ppm	water	solo	gen5
pokemon_0516_simipour.ppm	water	solo	gen5
pokemon_0517_munna.ppm	psychic	solo	gen5
pokemon_0518_musharna.ppm	psychic	solo	gen5
pokemon_0519_pidove.ppm	normal	flying	gen5
